DIRENT,2,0,2,12,1,'.'
DIRENT,2,12,2,12,2,'..'
DIRENT,2,24,11,1000,10,'lost+found'
DIRENT,11,0,11,12,1,'.'
DIRENT,11,12,2,1012,2,'..'
